37.800004;33.0675
37.850003;32.9286
37.900006;33.1132
37.950004;33.2602
38.000005;33.552
38.050003;33.8665
38.100001;33.8105
38.150007;34.2147
38.200002;34.6379
38.250006;34.9114
38.300002;35.4448
38.350001;35.7237
38.400002;35.6875
38.450001;35.9187
38.500005;36.2045
38.550007;36.1239
38.600002;35.9838
38.650007;36.0091
38.700006;35.7404
38.750003;35.6161
38.800003;35.6892
38.85;35.4607
38.900005;35.3666
38.950001;35.0659
39.000007;34.8777
39.050001;34.7429
39.100003;34.2533
39.150003;33.928
39.200002;33.8125
39.250006;33.4757
39.300002;33.23
39.350003;33.008
39.4;32.8304
39.450002;32.8263
39.500006;32.6954
39.550003;32.676
39.6;32.7047
39.650002;32.5698
39.7;32.8935
39.750004;32.8491
39.800003;32.7222
39.850006;32.8806
39.900003;33.0897
39.950003;33.1876
40.000005;33.3068
40.050001;33.8107
40.100007;34.0258
40.150003;34.3719
40.200004;34.321
40.250003;34.8358
40.300002;35.123
40.350005;35.357
40.400004;35.5815
40.450003;35.5443
40.500007;35.8112
40.550005;35.662
40.600002;35.6046
40.650001;35.6307
40.700005;35.6187
40.750006;35.661
40.800002;35.5443
40.850003;35.5122
40.900002;35.3023
40.950005;35.1716
41.000002;35.1441
41.050006;34.7572
41.100007;34.3921
41.150002;34.0398
41.200003;33.7011
41.250007;33.4198
41.300007;33.2513
41.350006;33.0842
41.400002;33.1391
41.450003;33.1115
41.5;33.2325
41.550007;33.1051
41.600001;33.1101
41.650004;33.1197
41.700005;33.0338
41.750006;32.8138
41.800005;32.8996
41.850004;32.7921
41.900004;32.9588
41.950007;33.3089
42.000002;33.3999
42.050001;33.6721
42.100002;33.8353
42.150002;33.756
42.200002;33.9998
42.250005;34.2426
42.300003;34.4706
42.350005;35.0135
42.400003;35.2216
42.450007;35.524
42.500003;36.0267
42.550002;36.0091
42.600003;36.2196
42.650003;36.4879
42.700002;36.3229
42.750007;36.2001
42.8;35.8027
42.850007;35.4063
42.900001;35.3628
42.950003;34.9787
43.000003;34.5642
43.050001;34.3288
43.100005;34.1112
43.150003;34.0831
43.200001;33.9171
43.250006;33.4351
43.300004;33.3353
43.350002;33.072
43.400005;33.1816
43.45;32.8417
43.500005;32.7397
43.550002;32.539
43.600006;32.3253
43.650005;32.4336
43.700002;32.5472
43.750004;32.7294
43.8;32.7105
43.850006;32.6807
43.900002;32.7555
43.95;33.1011
44.000004;32.9792
44.050005;33.6374
44.100005;33.9229
44.150002;34.0262
44.200002;34.471
44.250004;34.8526
44.300005;35.0174
44.350003;35.0424
44.400004;35.0387
44.450003;34.8663
44.500002;35.4221
44.550001;35.6336
44.600002;35.8519
44.650007;35.9518
44.700005;36.069
44.750005;35.9618
44.800001;35.7512
44.850001;35.7513
44.900002;35.2968
44.950003;35.2759
45.000001;34.9087
45.050004;34.6589
45.100002;34.3947
45.150002;34.1
45.200006;33.7951
45.250001;33.5991
45.300005;33.1213
45.350003;33.2219
45.400001;33.1082
45.45;32.904
45.500006;32.8276
45.550004;32.8292
45.6;32.7402
45.650005;32.818
45.700007;32.8086
45.750002;32.8614
45.800006;32.9451
45.850002;33.0899
45.900003;33.2352
45.950002;33.0824
46.000005;33.1289
46.050006;33.3143
46.100002;33.6479
46.150006;33.8925
46.200002;34.0166
46.250002;34.1647
46.300006;34.5325
46.350007;34.6517
46.400003;34.4659
46.450003;35.0945
46.500003;35.8721
46.550005;35.9119
46.600001;35.8064
46.650005;35.8616
46.700005;35.9323
46.750006;35.9935
46.800006;36.1398
46.850007;35.9221
46.900007;35.8272
46.950005;35.5964
47.000005;35.2185
47.050004;34.5789
47.100005;34.5257
47.150005;34.3012
47.200003;33.9194
47.250007;33.7581
47.300001;33.3883
47.350005;33.114
47.400007;32.8848
47.450003;33.0983
47.500006;32.8981
47.550007;32.8374
47.600003;32.8075
47.650005;32.6382
47.7;32.5276
47.750001;32.5159
47.800005;32.3794
47.850006;32.39
47.900007;32.4494
47.950006;32.8784
48.000001;33.3218
48.050001;33.3681
48.100001;33.4232
48.150006;33.7962
48.200003;33.9468
48.250004;34.0832
48.300007;34.5333
48.350006;34.5134
48.400007;34.9919
48.450001;35.2724
